,ru_fit,ru_fit_std,rd_fit,rd_fit_std,gu_fit,gu_fit_std,gd_fit,gd_fit_std
0,1.510992229732712,0.00045921640561261926,1.5174263932147687,0.00926031954209774,1.512441820367919,0.002200054103674885,1.510992229732712,0.007379777980205732
1,0.9980406635443172,0.0018026360585025277,0.44461889467904603,0.004542997122986918,1.00016361245337,0.008653016174197383,0.9980406635443172,0.009164532559357669
2,0.0002170145069346087,3.9279824931481314e-05,-0.0004241458411662839,0.0005193403970495795,0.0007680201532779959,0.00018866472769795998,0.0002170145069346087,0.0009569299044039906
